PROJECT_ID,COHORTTRM_DESC,CH_ENRLTYPE,CHRTTYPE,CRSLOAD,GRAD_YRS,BESTMATH,BESTENGL,BESTCOMP,HS_ACAD_AVG,HS_OVERALL_AVG,AGE_MONTHS,GENDER,FOREIGN,COUNTRY_DESC,LA_RESIDENT,HOMEZIPCODE,EXP_FAM_CONTRIB,INCOME,FIRST_GEN_FLAG,PELL,TOPS,ATHLETE,GREEK_ENTRY,VETERAN_STATUS,HS_TOP_10,HS_TOP_25,HS_TOP_50,HS_BOTTOM_25,HS_BOTTOM_50,CH_CURRICULUM_1,CH_COLLEGE_1,CH_CURRIC_COLLEGE,YR1_FALL_ON_CAMPUS,YR1_SPRING_ON_CAMPUS,YR2_FALL_ON_CAMPUS,YR2_SPRING_ON_CAMPUS,YR3_FALL_ON_CAMPUS,YR3_SPRING_ON_CAMPUS,YR4_FALL_ON_CAMPUS,YR4_SPRING_ON_CAMPUS,YR5_FALL_ON_CAMPUS,YR5_SPRING_ON_CAMPUS,YR6_FALL_ON_CAMPUS,YR6_SPRING_ON_CAMPUS,YR7_FALL_ON_CAMPUS,YR7_SPRING_ON_CAMPUS,YR8_FALL_ON_CAMPUS,YR8_SPRING_ON_CAMPUS,YR1_FALL_SEM_GPA,YR1_SPRING_SEM_GPA,YR2_FALL_SEM_GPA,YR2_SPRING_SEM_GPA,YR3_FALL_SEM_GPA,YR3_SPRING_SEM_GPA,YR4_FALL_SEM_GPA,YR4_SPRING_SEM_GPA,YR5_FALL_SEM_GPA,YR5_SPRING_SEM_GPA,YR6_FALL_SEM_GPA,YR6_SPRING_SEM_GPA,YR7_FALL_SEM_GPA,YR7_SPRING_SEM_GPA,YR8_FALL_SEM_GPA,YR8_SPRING_SEM_GPA,YR1_FALL_LSU_GPA,YR1_SPRING_LSU_GPA,YR2_FALL_LSU_GPA,YR2_SPRING_LSU_GPA,YR3_FALL_LSU_GPA,YR3_SPRING_LSU_GPA,YR4_FALL_LSU_GPA,YR4_SPRING_LSU_GPA,YR5_FALL_LSU_GPA,YR5_SPRING_LSU_GPA,YR6_FALL_LSU_GPA,YR6_SPRING_LSU_GPA,YR7_FALL_LSU_GPA,YR7_SPRING_LSU_GPA,YR8_FALL_LSU_GPA,YR8_SPRING_LSU_GPA,YR1_FALL_CUM_GPA,YR1_SPRING_CUM_GPA,YR2_FALL_CUM_GPA,YR2_SPRING_CUM_GPA,YR3_FALL_CUM_GPA,YR3_SPRING_CUM_GPA,YR4_FALL_CUM_GPA,YR4_SPRING_CUM_GPA,YR5_FALL_CUM_GPA,YR5_SPRING_CUM_GPA,YR6_FALL_CUM_GPA,YR6_SPRING_CUM_GPA,YR7_FALL_CUM_GPA,YR7_SPRING_CUM_GPA,YR8_FALL_CUM_GPA,YR8_SPRING_CUM_GPA,YR1_FALL_CUM_HRS_CARR,YR1_SPRING_CUM_HRS_CARR,YR2_FALL_CUM_HRS_CARR,YR2_SPRING_CUM_HRS_CARR,YR3_FALL_CUM_HRS_CARR,YR3_SPRING_CUM_HRS_CARR,YR4_FALL_CUM_HRS_CARR,YR4_SPRING_CUM_HRS_CARR,YR5_FALL_CUM_HRS_CARR,YR5_SPRING_CUM_HRS_CARR,YR6_FALL_CUM_HRS_CARR,YR6_SPRING_CUM_HRS_CARR,YR7_FALL_CUM_HRS_CARR,YR7_SPRING_CUM_HRS_CARR,YR8_FALL_CUM_HRS_CARR,YR8_SPRING_CUM_HRS_CARR,YR1_FALL_CUM_HRS_EARN,YR1_SPRING_CUM_HRS_EARN,YR2_FALL_CUM_HRS_EARN,YR2_SPRING_CUM_HRS_EARN,YR3_FALL_CUM_HRS_EARN,YR3_SPRING_CUM_HRS_EARN,YR4_FALL_CUM_HRS_EARN,YR4_SPRING_CUM_HRS_EARN,YR5_FALL_CUM_HRS_EARN,YR5_SPRING_CUM_HRS_EARN,YR6_FALL_CUM_HRS_EARN,YR6_SPRING_CUM_HRS_EARN,YR7_FALL_CUM_HRS_EARN,YR7_SPRING_CUM_HRS_EARN,YR8_FALL_CUM_HRS_EARN,YR8_SPRING_CUM_HRS_EARN,AC_ACT1,AC_ACT2,AC_ACT3,AC_ACT4,AC_ACT5,AC_ACT6,AC_ACT7,AC_ACT8,AC_ACT9,AC_ACT10,AC_ACT11,AC_ACT12,AC_ACT13,AC_ACT14,AC_ACT15,AC_ACT16,SLATE_HS_TYPE
3042826,Fall 2017,Campus,T,Full-time,,26.0,29.0,30.0,3.64,3.67,223,M,,United States,,77027,35886.0,635553.0,U,0,0,,0,N,,1.0,,,,MATH,UCFY,SCI,,,,,,,,,,,,,,,,,3.0,,2.276,4.12,0.0,,,3.625,,,,,,,,,3.538,2.91,2.375,3.82,,,,2.707,,,,,,,,,2.866,3.242,,,2.167,3.031,,3.482,,1.897,,,,,,,12.0,29.0,,74.0,,,,,,138.0,,,,,,,,,51.0,76.0,,105.0,,,,,,,,,,,Good,Warn,Good,Good,,,,Good,,,,,,,,,Public
5435703,Fall 2018,Campus,F,Full-time,4.0,20.0,31.0,23.0,3.36,3.26,487,M,,United States,,43952,37433.0,225549.0,U,0,1,,0,N,1.0,,1.0,,,NFS,UCFY,AGRI,Y,N,,,,,,,,,,,,,,,3.82,3.664,2.6,3.437,3.0,,2.175,,3.66,,,,,,,,3.85,3.2,3.0,3.1,2.709,4.084,,3.178,,2.202,,,,,,,2.901,2.125,1.186,3.577,,,,,,,,,,,,,15.0,30.0,,,,,,,129.0,,,,,,,,35.0,,95.0,58.0,93.0,,105.0,,,,,,,,,,Good,Good,Good,,Good,,,Good,,,,,,,,,Public
6894417,Fall 2020,Campus,F,Full-time,4.0,26.0,24.0,27.0,,2.95,217,F,,United States,1.0,70601,88327.0,455293.0,N,0,0,,1,N,1.0,,,,,PSYCS,UCFY,HSS,Y,Y,,,,,,,,,,,,,,,3.68,2.5,3.2,,3.0,0.575,,0.9,3.9,,,,,,,,3.5,2.285,4.122,,3.0,,1.447,,,,,,,,,,3.75,2.961,2.646,2.04,3.62,,,,,,,,,,,,15.0,29.0,49.0,53.0,87.0,,,,,,,,,,,,55.0,,51.0,57.0,93.0,125.0,105.0,,130.0,,,,,,,,Prob,Good,Good,,Good,,,,Good,,,,,,,,Public
1867886,Fall 2022,Online,T,Full-time,,,27.0,23.0,3.35,,227,M,,United States,1.0,20721,0.0,119936.0,U,1,1,,0,N,1.0,,1.0,,,ITF,UCFY,BADM,N,Y,,,,,,,,,,,,,,,1.74,2.937,3.812,3.357,,,,2.3,,,,,,,,,3.156,3.385,4.058,,,,,3.687,,,,,,,,,2.563,,,2.936,3.343,3.308,4.221,,,,,,,,,,19.0,30.0,77.0,57.0,,,,85.0,,,,,,,,,14.0,31.0,,,88.0,90.0,94.0,109.0,,,,,,,,,Good,Good,Good,,Good,Good,,Good,,,,,,,,,Public
5527238,Fall 2022,Campus,F,Full-time,3.0,23.0,22.0,28.0,3.74,3.52,219,M,,United States,1.0,70427,,,N,0,1,,0,N,1.0,1.0,,,,KIN,UCFY,HSE,Y,Y,,,,,,,,,,,,,,,4.0,2.925,4.18,,3.3,,4.2,,,,,,,,,,4.206,2.892,,4.181,2.971,3.61,,3.983,,3.615,,,,,,,3.44,3.028,3.711,,3.665,,,3.259,,,,,,,,,93.5,15.0,,,,86.0,111.0,,,,,,,,,,16.0,39.0,66.0,54.0,176.5,105.0,115.0,,,,,,,,,,Good,Good,Good,Good,,,Good,,,,,,,,,,Independent
7143036,Fall 2019,Campus,F,Full-time,,,24.0,21.0,3.31,3.55,217,F,,United States,,30022,0.0,22052.0,N,0,1,,1,N,,,,,,GBUS,UCFY,BADM,Y,Y,,,,,,,,,,,,,,,1.6,3.14,3.25,3.06,3.54,2.108,,,,,,,,,,,3.5,,2.69,,3.678,2.498,,,,,,,,,,,2.334,3.892,3.365,3.929,3.505,1.987,3.191,,,,,,,,,,42.0,28.0,48.0,,65.0,72.0,107.0,,,,,,,,,,48.0,24.0,56.0,,102.0,88.0,,,132.0,,74.0,,,,,,Good,Good,Good,,Good,,,Good,Good,,,,,,,,Religious
614957,Fall 2013,Campus,F,Full-time,3.0,,23.0,33.0,3.97,2.66,216,F,,United States,1.0,70820,46825.0,,N,0,0,,1,N,,1.0,,,,GBUS,UCFY,BADM,N,Y,,,,,,,,,,,,,,,4.171,3.905,,2.0,,0.0,4.0,,,,,,,,,,0.0,,2.642,3.635,2.259,,,3.861,,,,,,,,,2.66,3.342,2.487,3.463,,3.473,,,,,,,,,,,23.0,47.0,,,,,,,,,,,,,,,19.0,45.0,45.0,,,109.0,123.0,,147.0,,,,,,,,Good,Good,,Good,Good,,Good,,Good,,,,,,,,Public
9115062,Fall 2014,Campus,F,Full-time,4.0,25.0,31.0,23.0,3.02,3.19,220,M,,United States,1.0,70820,5493.0,24064.0,N,0,1,,0,N,,1.0,,,,PSYCS,UCFY,HSS,Y,,,,,,,,,,,,,,,,,1.66,1.85,3.8,,3.55,3.825,,,,,,,,,,3.676,2.4,2.772,2.436,3.064,3.306,,2.336,,,,,,,,,3.333,3.743,3.578,2.358,3.147,2.34,3.395,4.234,,2.364,,,,,,,41.0,30.0,111.0,,79.0,93.0,,,,,,,,,,,17.0,24.0,45.0,87.0,,,106.0,,,,,,,,,,Good,Good,Good,,Good,Good,,,Good,,,,,,,,Public
8653427,Fall 2011,Campus,T,Full-time,,33.0,31.0,23.0,3.73,,227,F,,United States,,36532,42017.0,22530.0,,1,0,,1,N,1.0,1.0,1.0,,1.0,MKT,UCFY,BADM,Y,,,,,,,,,,,,,,,,3.329,3.14,3.788,,,,4.0,4.075,,,,,,,,,3.357,,3.0,3.109,2.829,3.343,,,2.715,,,,,,,,3.35,4.051,3.357,3.278,3.409,2.854,,,,,,,,,,,17.0,26.0,47.0,73.0,,82.0,,124.0,,,,,,,,,30.0,24.0,106.0,60.0,,84.0,,136.0,,,,,,,,,Prob,Good,,,,Good,,,,,,,,,,,Public
9848159,Fall 2018,Campus,T,Full-time,4.0,19.0,33.0,26.0,3.82,3.62,306,M,,United States,1.0,71055,35676.0,40585.0,N,0,1,,1,N,,1.0,,,,ANMLS,AGRI,AGRI,,Y,,Y,,,,,,,,,,,,,3.88,3.25,2.75,3.94,,4.088,,4.06,,,,,,,,,3.638,2.678,,2.75,2.636,,2.891,,,,,,,,,,3.576,3.472,2.507,,,,,,,,,,,,,,16.0,30.0,,,,,,156.0,,,,,,,,,25.0,50.0,56.0,114.0,76.0,,98.0,,,139.0,,,,,,,Good,Good,Good,Good,Good,Good,Good,Good,,,,,,,,,Religious
8290247,Fall 2021,Campus,F,Full-time,,27.0,34.0,25.0,3.09,3.14,218,F,,United States,1.0,70809,140436.0,24076.0,Y,1,1,,0,N,,,,,,PLSYS,AGRI,AGRI,Y,Y,,,,,,,,,,,,,,,3.0,3.437,3.4,,2.2,,3.6,4.112,,,,,,,,,1.769,2.71,3.435,1.916,3.195,2.674,,3.957,,,,,,,,,4.062,2.43,2.925,2.303,2.681,,2.925,2.602,,,,,,,,,73.0,148.0,128.0,39.0,65.0,,,,141.0,,,,,,,,12.0,,42.0,,66.0,80.0,138.0,,,,,,,,,,Good,Good,Good,,Good,Good,,,,Good,,,,,,,Public
3782999,Fall 2012,Campus,F,Full-time,,22.0,25.0,26.0,2.89,3.2,224,F,,United States,1.0,70808,56549.0,42040.0,N,0,1,,1,N,,,,,,ME,UCFY,ENGR,Y,Y,Y,,,,,,,,,,,,,,2.75,2.72,2.625,4.3,2.312,,,3.131,,,,,,,,,0.0,3.45,2.444,,,2.679,,2.435,,,,,,,,,3.0,,,2.591,,3.945,3.121,,,,,,,,,,12.0,40.0,35.0,53.0,,,,,,,,,,,,,0.0,16.0,72.0,87.0,,106.0,,120.0,,,,,,,,,Good,Good,Good,Good,,Good,Good,,,,,,,,,,Public
7647690,Fall 2013,Campus,T,Full-time,,,,,3.6,,218,F,,United States,1.0,71115,19237.0,45969.0,U,1,0,,0,N,,1.0,1.0,,1.0,POLI,UCFY,HSS,N,,,,,,,,,,,,,,,,2.81,2.981,,3.38,4.23,,,3.5,,,,,,,,,3.812,3.777,1.716,,3.959,,,,,,,,,,,,3.49,3.296,3.904,2.754,3.369,,3.965,,,,,,,,,,16.0,48.0,47.0,77.0,69.0,62.0,,,115.0,,,,,,,,14.0,,62.0,62.0,,,,135.0,,,,,,,,,Good,Good,Good,Good,,Good,,,,,,,,,,,Public
6623980,Fall 2017,Campus,T,Full-time,,28.0,33.0,26.0,,3.94,226,F,,United States,,77067,1531.0,57342.0,N,1,1,,0,N,,,1.0,,1.0,GBUS,UCFY,BADM,Y,Y,,,,,,,,,,,,,,,3.133,3.6,,2.431,3.8,2.48,3.364,,3.566,,,,,,,,3.285,2.421,3.436,3.339,2.647,2.022,2.478,,,,,,,,,,1.857,,3.479,,2.986,,,,,,,,,,,,12.0,37.0,42.0,,77.0,119.0,122.0,120.0,,143.0,,,,,,,73.0,27.0,48.0,,,,105.0,,,,,,,,,,Good,Good,Good,,Good,Good,Good,,,,Good,Good,,,,,Public
915236,Fall 2014,Campus,F,Full-time,4.0,24.0,27.0,30.0,,,397,F,,United States,1.0,71006,23980.0,106933.0,N,0,0,,0,N,,,1.0,,,HIST,UCFY,HSS,Y,,,Y,,,,,,,,,,,,,3.0,3.275,3.0,3.42,3.7,,2.675,,,,,,,,,,3.4,3.646,1.641,,2.792,,,,,,,,,,,,3.868,3.0,,3.123,3.79,3.254,,,,3.293,,,,,,,19.0,66.0,85.0,61.0,,75.0,108.0,,,,,,,,,,22.0,48.0,53.0,54.0,,103.0,108.0,122.0,,,,,,,,,Warn,Good,Good,Prob,,Good,,,Good,,,,,,,,Public
7144790,Fall 2011,Campus,F,Full-time,,,31.0,27.0,3.33,3.77,235,F,,United States,1.0,70127,,175484.0,N,0,1,,0,N,1.0,1.0,,,1.0,ENGL,UCFY,HSS,,,,Y,,,,,,,,,,,,,4.0,3.6,4.18,3.0,,,,3.153,,,,,,,,,0.461,,2.97,2.278,,3.429,2.55,,2.186,,,,,,,,2.918,2.452,2.844,1.966,3.526,3.487,1.421,,,,,2.668,,,,,13.0,,,61.0,78.0,,,,134.0,,,,,,,,12.0,31.0,,57.0,78.0,67.0,,123.0,156.0,,,,,,,,Good,Warn,Good,Good,,Good,,,,,,,,,,,
6535170,Fall 2014,Campus,F,Full-time,,,18.0,19.0,3.86,3.4,227,M,,United States,1.0,70124,59382.0,,Y,1,1,,0,N,,,1.0,,,UNSE,UCFY,UCFY,Y,Y,Y,,,,,,,,,,,,,,1.421,1.92,3.537,,3.075,,3.266,3.807,,,,,,,,,3.333,1.54,3.466,,2.234,3.609,,,,,,,,,,,3.722,3.348,2.833,3.314,3.67,3.039,,2.15,,,,,,,,,18.0,31.0,61.0,46.0,108.0,,,127.0,,,,,,,,,82.0,24.0,54.0,,,,120.0,135.0,,,,,,,,,Good,Good,,Good,Good,,Good,,,,,,,,,,Public
4806928,Fall 2020,Campus,F,Full-time,,23.0,23.0,,3.61,3.52,223,F,,United States,1.0,71106,382468.0,43809.0,Y,1,1,,0,N,,,1.0,,,CE,UCFY,ENGR,,Y,,,,,,,,,,,,,,,2.32,4.123,2.0,3.5,,2.9,,,,,,,,,,,1.9,3.439,2.696,4.233,1.825,3.444,,,,,,,,,,,,2.814,,,3.254,3.473,2.322,,,,,3.286,,,,,57.0,28.0,38.0,55.0,117.0,,,,,,,,,,,,0.0,72.0,,,81.0,90.0,,123.0,,,,,,,,,Good,Warn,,Good,,Good,Good,Good,,,,,,,,,Public
9164270,Fall 2019,Campus,T,Full-time,4.0,24.0,,24.0,3.55,3.23,225,M,,United States,1.0,70503,31619.0,118061.0,Y,0,1,,0,N,,,1.0,,1.0,FIN,UCFY,BADM,Y,,,,,,,,,Y,,,,,,,,3.8,2.2,,3.475,,2.66,,,,,,,,,,1.8,3.1,2.631,,3.632,3.194,,,,,,,,,,,3.411,2.922,2.645,3.322,3.029,,,,,,,,,,,,17.0,,53.0,,127.2,,,120.0,,,,,,,,,12.0,39.0,,76.0,68.0,,126.0,,,146.0,,,,,,,Good,Good,Good,Good,,Good,Good,,,,,,,,,,Public
5307087,Fall 2016,Campus,F,Full-time,,22.0,27.0,25.0,3.89,2.74,222,F,,United States,1.0,70820,96.0,41822.0,N,0,1,,1,N,1.0,,1.0,,,IE,UCFY,ENGR,N,,,Y,,,,,,,,,,,,,,0.0,1.333,3.294,,4.069,3.8,,,4.225,,,,,,,3.593,,2.307,1.4,,,,,,,,,,,,,3.94,2.973,,,3.581,,,,,,,,,,,,13.0,,40.0,60.0,,,,198.0,130.0,,,,,,,,22.0,45.0,44.0,81.0,61.0,87.0,,,,,,,,,,,Good,Prob,Good,Good,Good,Good,,Good,,Good,,,,,,,Religious
5934159,Fall 2011,Campus,F,Full-time,3.0,21.0,,30.0,3.77,3.78,227,F,,United States,1.0,708100351,0.0,159152.0,N,1,0,,1,N,,,,,1.0,CE,UCFY,ENGR,Y,Y,,,,,,,,,,,,,,,1.469,,0.675,3.26,2.74,3.662,3.542,,,,,,,,,,3.176,2.375,,,3.014,2.883,,,,,,,,,,,2.425,1.923,2.556,2.938,,3.786,3.589,1.643,2.949,,,,,,,,17.0,38.0,65.0,,84.0,,131.0,145.0,,,,,,,,,13.0,30.0,45.0,65.0,,102.0,97.0,129.0,,,,166.0,,,,,Good,Prob,Good,Warn,Good,,,,,,,,,,,,Public
6688261,Fall 2014,Campus,F,Full-time,,,20.0,20.0,,3.61,220,M,,United States,1.0,700724902,35440.0,17856.0,N,0,1,,0,N,,,1.0,,1.0,CE,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,3.076,3.52,3.0,4.24,2.1,,4.243,,,,,,,,,,0.0,3.566,3.718,3.716,2.877,,,2.622,,,,,,,,,3.393,2.761,,3.246,2.87,,3.49,,2.799,,,,,,,,16.0,,43.0,57.0,77.0,95.0,,,,,,,,,,,16.0,52.0,70.0,79.0,,,144.0,96.0,,,,,,,,,Good,Good,Good,Good,Good,Good,Good,,Good,,,Good,,,,,Public
7233625,Fall 2020,Campus,F,Full-time,4.0,35.0,33.0,27.0,3.02,3.19,217,F,,United States,,77380,211524.0,110448.0,Y,1,0,,0,N,,,,1.0,,PNURS,UCFY,UCAC,Y,Y,,,,,,,,,,,,,,,4.171,,,3.25,,,,2.0,,,,,,,,,2.2,2.971,2.035,3.322,3.761,2.317,,,,3.734,3.18,,,,,,3.306,,3.379,3.086,,2.496,,3.875,,,,,,,,,60.0,,40.0,45.0,,,,,,,,,,,,,9.0,113.0,,69.0,,94.0,136.0,,,,,,,,,,Good,Good,,,,Good,,,,,,,,,,,Religious
6060513,Fall 2013,Campus,T,Full-time,4.0,26.0,,26.0,3.83,3.53,220,F,,United States,,21701,,106428.0,N,1,1,,0,N,,,1.0,,,ANMLS,AGRI,AGRI,N,N,,,,,,,,,,,,,,,3.66,3.0,2.533,3.984,,3.26,,,,,,,,,,,3.135,3.164,2.75,3.785,,,2.589,,,,,,,,,,4.02,1.459,,3.556,,,,,3.43,,,,,,,,14.0,6.0,,,121.0,,96.0,120.0,,,,,,,,,15.0,32.0,56.0,69.0,,46.0,91.0,,,,,,,,,,Good,,Good,Good,Good,Good,,Good,,,,,,,,,Public
9361303,Fall 2019,Campus,T,Full-time,6.0,25.0,25.0,31.0,3.67,4.0,223,M,,United States,1.0,71106,0.0,120988.0,N,0,0,,0,N,1.0,1.0,,1.0,,PA,UCFY,UCAC,Y,Y,,,,Y,,,,,,,,,,,2.262,2.907,2.475,2.714,3.925,2.75,,1.45,,2.507,,,,,,,2.0,2.371,2.95,1.974,2.458,,3.4,,,3.566,,,,,,,2.516,3.158,3.846,,,2.787,2.859,,,,,,,,,,46.0,31.0,39.0,,77.0,92.0,109.0,111.0,111.0,,,,,,,,,47.0,106.0,,72.0,94.0,,,,,,,,,,,Good,Warn,,Good,Good,,Good,Good,,,,,,,,,Religious
8881895,Fall 2011,Campus,F,Full-time,,18.0,27.0,24.0,2.06,3.98,220,F,,United States,,6477,52141.0,20115.0,N,0,1,,0,N,,,,,,PSCI,UCAC,UCAC,Y,Y,,,,,,,,,,,,,,,2.892,,2.812,2.666,,,,,,2.95,,,,,,,3.7,2.428,2.02,,2.652,,,,,,,,,,,,3.958,3.423,3.589,,3.247,3.34,2.525,4.002,,,,,,,,,68.0,21.0,53.0,,,91.0,98.0,,,,,,,,,,29.0,27.0,41.0,,76.0,,,,,,150.0,,,,,,Good,Prob,Good,Warn,Good,,Good,,,,,,,,,,
4306238,Fall 2019,Campus,F,Full-time,4.0,26.0,27.0,21.0,2.41,2.26,227,F,,United States,1.0,71343,29057.0,112000.0,N,0,1,,0,N,,,,,,BIOL,UCFY,SCI,Y,,,,,,,,,,,,,,,,1.25,0.7,3.381,3.34,,3.335,,3.0,,,,,,,,,1.223,3.511,,3.509,,4.066,3.496,,3.396,,,,,,,,,0.875,,2.9,3.866,,,,,,,,,,,,27.0,22.0,,66.0,107.0,70.0,,,140.0,,,74.0,,,,,32.0,36.0,79.0,82.0,97.0,,,,,,,,,,,,Good,Good,Good,,Good,,Good,,,,,,,,,,Public
365239,Fall 2019,Campus,F,Full-time,4.0,20.0,22.0,24.0,3.5,,220,F,,United States,,70808,194690.0,21799.0,N,0,1,,1,N,,1.0,,,1.0,CE,UCFY,ENGR,Y,,,,,,,,,,,,,,,,3.25,2.085,,2.92,1.666,,1.023,3.6,,,,,,,,,3.375,3.222,3.704,,,3.474,3.749,2.614,,,,,,,,,3.88,2.188,,3.783,,3.757,2.781,,,,,,,,,,15.0,14.0,39.0,61.0,91.0,,,116.0,,,,,,,,,136.0,113.0,43.0,60.0,78.0,90.0,107.0,,,,,,,,,,Good,Good,Good,Good,Good,Good,Good,,,,,,,,,,Public
7179323,Spring 2022,Campus,F,Full-time,,27.0,23.0,22.0,2.71,2.72,227,M,,United States,,10314,4293.0,163573.0,N,0,0,,0,N,,,,,,UNSE,UCFY,UCFY,Y,Y,,,,,,,,,,,,,,,3.461,1.214,3.74,3.943,3.32,3.54,,,,,,,,,,,2.0,3.788,3.118,3.787,3.128,3.619,,,3.593,,,,,2.243,,,3.245,2.8,3.254,2.302,,,,,,,,,,,,,13.0,,49.0,96.0,74.0,83.0,110.0,,,,,,,,,,27.0,15.0,,,77.0,89.0,,,,,,,,,,,Good,Good,Good,Good,,Good,,,,,,,,,,,Religious
4413337,Fall 2015,Campus,T,Full-time,,27.0,27.0,25.0,3.61,3.81,225,F,,United States,1.0,70124,0.0,345184.0,N,0,0,,0,N,1.0,,1.0,,,FREN,HSS,HSS,N,,Y,,,,,,,,,,,,,,2.562,2.981,4.23,3.285,4.06,,,,,,1.86,,,,,,2.5,2.922,,3.14,2.565,2.081,3.371,3.993,,,,,,,,,3.333,2.444,3.613,3.475,2.771,,,2.865,,2.56,,,,,,,14.0,28.0,47.0,69.0,141.0,89.0,,139.0,,,,,,,,,36.0,36.0,52.0,70.0,126.0,101.0,123.0,,138.0,,,,,,,,Good,,Warn,Good,Good,,Good,Good,,,,,,,,,Religious
5998727,Fall 2021,Campus,T,Full-time,4.0,17.0,22.0,,3.61,3.56,228,F,,United States,1.0,70529,18156.0,,N,0,1,,0,N,,,1.0,,,POLI,UCFY,HSS,Y,Y,,,,,,,,,,,,,,,3.66,2.766,,3.823,2.892,3.75,2.6,,,,,,,,,,1.846,4.0,2.929,2.754,,,2.866,,,,,,2.481,,,,3.437,2.381,2.1,3.971,2.839,,2.747,3.961,,,,,,,,3.052,16.0,25.0,43.0,40.0,57.0,,91.0,,,,,,,,,,33.0,36.0,48.0,50.0,75.0,,,123.0,,,,,,,,,Good,Good,,Good,Good,Good,Good,,,,,Good,,,,,Public
9305542,Fall 2011,Online,F,Full-time,,20.0,,17.0,3.45,3.27,223,M,,United States,,35071,19040.0,17951.0,U,0,1,,0,N,,,1.0,,,POLI,UCFY,HSS,Y,Y,,,,,,,,,,,,,,,3.25,3.86,3.66,,2.75,4.0,2.54,3.0,,,2.0,,,,,,3.0,,3.38,2.36,2.773,1.756,,,,,,2.671,,,,,0.95,,3.646,,,3.979,,3.386,,,,,,,,,69.0,29.0,,62.0,96.0,,108.0,117.0,,,,,,,,,22.0,25.0,106.0,58.0,,,,,,,,,,,,,Good,Prob,Good,,Good,,,,,,,,,,,,Public
9751771,Fall 2017,Campus,F,Full-time,4.0,26.0,,30.0,3.52,3.63,242,M,,United States,1.0,70791,0.0,151000.0,N,0,0,,0,N,,,,,,UNSE,UCFY,UCFY,Y,Y,,,,,,,,,,,,,,,2.65,3.925,1.64,,,3.131,,,,,,,,,,,2.5,2.75,3.603,3.142,,3.252,,2.309,3.109,2.837,,,,,,,3.356,3.46,,2.375,,,,,,,,,,,,,14.0,127.0,66.0,,,99.0,,,,,,,,,,,9.0,58.0,63.0,73.0,,,,,,,,,,,,,Prob,Good,Good,Good,,,Good,,,Good,,,,,,,Independent
8649935,Fall 2012,Campus,T,Full-time,,22.0,26.0,25.0,3.82,3.98,234,F,,United States,,1984,0.0,90004.0,U,0,0,,0,N,,,1.0,,,KIN,UCFY,HSE,Y,Y,,,,,,,,,,,,,,,0.0,2.0,0.75,,3.74,4.0,3.94,,,,,,,,,,0.566,2.477,,3.105,3.129,,2.72,3.498,,,,,,,,,,3.538,2.595,3.557,,1.936,,,,,,,,,,,21.0,37.0,47.0,58.0,73.0,73.0,108.0,,,,,,,,,,8.0,67.0,36.0,39.0,110.0,100.0,,135.0,,,,,,,,,Good,Good,Good,,Good,,Prob,Good,,,,,,,,,Public
8247936,Fall 2013,Campus,F,Full-time,,26.0,26.0,27.0,3.05,4.0,223,M,,United States,,75249,19716.0,574866.0,Y,0,1,,0,N,,1.0,1.0,,,GBUS,UCFY,BADM,Y,Y,,,,,,,,,,,,,,,4.0,3.428,2.6,,3.953,2.425,,,,3.85,,,,,,,2.15,2.8,3.133,3.318,3.65,,,,,,,,,,,,2.76,2.912,,2.467,2.68,,,2.819,,,,,,,,,19.0,27.0,48.0,50.0,84.0,121.0,,,105.0,,,,,,,,47.0,,54.0,,78.0,,,,99.0,,,,,,,,Warn,Good,,Good,Good,,Good,Good,,,,,,,,,Public
9169766,Fall 2015,Campus,F,Full-time,4.0,25.0,22.0,23.0,2.96,3.8,226,F,,United States,,70820,37979.0,137234.0,,0,1,,0,N,,,1.0,,,EEC,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,2.0,2.333,3.5,3.52,3.447,,3.266,,,,,,,,,,2.633,,2.33,,,3.64,3.755,2.099,,,,,,,,,2.191,3.7,3.127,2.716,3.16,,,,,,,,,,,,15.0,33.0,45.0,57.0,,,120.0,,113.0,141.0,,,,,,,12.0,35.0,,61.0,,,,,,,,,,,,,Good,Good,Good,Good,Good,Good,Good,,,,,,,,,,Public
218071,Fall 2019,Campus,F,Part-time,4.0,27.0,,28.0,3.81,3.12,224,M,,United States,1.0,70122,662728.0,316233.0,N,1,0,,0,N,,1.0,1.0,,,GBUS,UCFY,BADM,Y,,,,,,,,,,,,,,,,4.0,2.0,3.637,3.493,3.812,3.77,2.233,,,,,,,,,,2.661,3.244,,2.74,2.988,3.055,,,2.09,,,,,,,,1.545,,,3.784,2.366,2.741,3.136,,3.496,,,,,,,,15.0,50.0,,59.0,123.0,,114.0,,,,,,,,,,31.0,39.0,65.0,91.0,,,,,,,,,,,,134.0,Good,,,Good,,,Good,,,,,Good,,,,,Religious
